"ensembl_gene_id" "size"
"48644" "ENSG00000261857" 5842
"48645" "ENSG00000261862" 1176
"48646" "ENSG00000261863" 7201
"48647" "ENSG00000261864" 44931
"48648" "ENSG00000261867" 106
"48649" "ENSG00000261868" 1326
"48650" "ENSG00000261872" 1223
"48651" "ENSG00000261873" 61596
"48652" "ENSG00000261879" 56175
"48653" "ENSG00000261882" 152
"48654" "ENSG00000261884" 6403
"48655" "ENSG00000261886" 6264
"48656" "ENSG00000261888" 2655
"48657" "ENSG00000261889" 747
"48658" "ENSG00000261893" 15623
"48659" "ENSG00000261897" 1022
"48660" "ENSG00000261898" 615
"48661" "ENSG00000261904" 1449
"48662" "ENSG00000261905" 3349
"48663" "ENSG00000261914" 463
"48664" "ENSG00000261915" 6513
"48665" "ENSG00000261916" 511
"48666" "ENSG00000261924" 4974
"48667" "ENSG00000261934" 110197
"48668" "ENSG00000261936" 929
"48669" "ENSG00000261938" 2085
"48670" "ENSG00000261939" 124
"48671" "ENSG00000261949" 5238
"48672" "ENSG00000261958" 917
"48673" "ENSG00000261959" 1793
"48674" "ENSG00000261965" 372
"48675" "ENSG00000261968" 1173
"48676" "ENSG00000261970" 366
"48677" "ENSG00000261971" 21970
"48678" "ENSG00000261972" 109894
"48679" "ENSG00000261976" 1569
"48680" "ENSG00000261978" 2213
"48681" "ENSG00000261984" 266115
"48682" "ENSG00000261986" 4720
"48683" "ENSG00000261987" 2772
"48684" "ENSG00000261992" 23623
"48685" "ENSG00000261994" 34008
"48686" "ENSG00000261996" 1545
"48687" "ENSG00000261997" 3827
"48688" "ENSG00000262000" 174
"48689" "ENSG00000262001" 7103
"48690" "ENSG00000262003" 1580
"48691" "ENSG00000262006" 595
"48692" "ENSG00000262008" 801
"48693" "ENSG00000262011" 1215
"48694" "ENSG00000262016" 1657
"48695" "ENSG00000262020" 4606
"48696" "ENSG00000262024" 55434
"48697" "ENSG00000262025" 1308
"48698" "ENSG00000262031" 1770
"48699" "ENSG00000262036" 1204
"48700" "ENSG00000262038" 726
"48701" "ENSG00000262039" 106248
"48702" "ENSG00000262040" 5263
"48703" "ENSG00000262045" 4735
"48704" "ENSG00000262048" 534
"48705" "ENSG00000262049" 1993
"48706" "ENSG00000262050" 1595
"48707" "ENSG00000262052" 30262
"48708" "ENSG00000262055" 5116
"48709" "ENSG00000262061" 2283
"48710" "ENSG00000262067" 270
"48711" "ENSG00000262068" 10803
"48712" "ENSG00000262074" 790
"48713" "ENSG00000262075" 5020
"48714" "ENSG00000262079" 2034
"48715" "ENSG00000262081" 8430
"48716" "ENSG00000262082" 966
"48717" "ENSG00000262085" 993
"48718" "ENSG00000262089" 547
"48719" "ENSG00000262090" 150
"48720" "ENSG00000262094" 7194
"48721" "ENSG00000262095" 260
"48722" "ENSG00000262096" 2370
"48723" "ENSG00000262097" 14858
"48724" "ENSG00000262098" 1958
"48725" "ENSG00000262099" 1268
"48726" "ENSG00000262102" 10398
"48727" "ENSG00000262104" 93
"48728" "ENSG00000262106" 930
"48729" "ENSG00000262107" 182
"48730" "ENSG00000262111" 1686
"48731" "ENSG00000262112" 2961
"48732" "ENSG00000262113" 464
"48733" "ENSG00000262115" 2895
"48734" "ENSG00000262116" 7301
"48735" "ENSG00000262117" 9016
"48736" "ENSG00000262118" 1527
"48737" "ENSG00000262119" 1770
"48738" "ENSG00000262120" 1035
"48739" "ENSG00000262121" 1156
"48740" "ENSG00000262132" 118
"48741" "ENSG00000262133" 2191
"48742" "ENSG00000262135" 718
"48743" "ENSG00000262136" 15795
"48744" "ENSG00000262139" 17042
"48745" "ENSG00000262140" 2145
"48746" "ENSG00000262141" 156
"48747" "ENSG00000262145" 15728
"48748" "ENSG00000262147" 1098
"48749" "ENSG00000262148" 615
"48750" "ENSG00000262151" 23838
"48751" "ENSG00000262152" 13760
"48752" "ENSG00000262154" 334
"48753" "ENSG00000262155" 21681
"48754" "ENSG00000262156" 10097
"48755" "ENSG00000262158" 781
"48756" "ENSG00000262159" 725
"48757" "ENSG00000262160" 3176
"48758" "ENSG00000262164" 8475
"48759" "ENSG00000262165" 5854
"48760" "ENSG00000262171" 1129
"48761" "ENSG00000262172" 897
"48762" "ENSG00000262179" 1308
"48763" "ENSG00000262181" 1013
"48764" "ENSG00000262185" 19780
"48765" "ENSG00000262187" 3451
"48766" "ENSG00000262188" 6708
"48767" "ENSG00000262191" 917
"48768" "ENSG00000262193" 851
"48769" "ENSG00000262198" 40439
"48770" "ENSG00000262201" 658
"48771" "ENSG00000262202" 636
"48772" "ENSG00000262209" 142733
"48773" "ENSG00000262210" 899
"48774" "ENSG00000262211" 5584
"48775" "ENSG00000262213" 12061
"48776" "ENSG00000262214" 531
"48777" "ENSG00000262217" 54719
"48778" "ENSG00000262218" 1025
"48779" "ENSG00000262221" 1038
"48780" "ENSG00000262223" 10320
"48781" "ENSG00000262226" 5326
"48782" "ENSG00000262227" 891
"48783" "ENSG00000262228" 1754
"48784" "ENSG00000262231" 26648
"48785" "ENSG00000262235" 372
"48786" "ENSG00000262237" 9508
"48787" "ENSG00000262243" 30331
"48788" "ENSG00000262246" 71163
"48789" "ENSG00000262248" 657
"48790" "ENSG00000262259" 290
"48791" "ENSG00000262262" 351
"48792" "ENSG00000262265" 7325
"48793" "ENSG00000262267" 51106
"48794" "ENSG00000262268" 917
"48795" "ENSG00000262271" 1698
"48796" "ENSG00000262280" 2519
"48797" "ENSG00000262282" 1101
"48798" "ENSG00000262292" 1485
"48799" "ENSG00000262293" 95
"48800" "ENSG00000262294" 4943
"48801" "ENSG00000262296" 640
"48802" "ENSG00000262298" 1343
"48803" "ENSG00000262299" 6918
"48804" "ENSG00000262302" 15260
"48805" "ENSG00000262303" 3494
"48806" "ENSG00000262304" 51100
"48807" "ENSG00000262312" 3046
"48808" "ENSG00000262313" 1615
"48809" "ENSG00000262315" 959
"48810" "ENSG00000262316" 733
"48811" "ENSG00000262319" 2672
"48812" "ENSG00000262322" 1370
"48813" "ENSG00000262327" 21343
"48814" "ENSG00000262332" 1234
"48815" "ENSG00000262333" 954
"48816" "ENSG00000262334" 201767
"48817" "ENSG00000262339" 3213
"48818" "ENSG00000262343" 2052
"48819" "ENSG00000262347" 971
"48820" "ENSG00000262349" 1101
"48821" "ENSG00000262352" 5249
"48822" "ENSG00000262354" 100
"48823" "ENSG00000262358" 1132
"48824" "ENSG00000262362" 1670
"48825" "ENSG00000262366" 249
"48826" "ENSG00000262370" 10201
"48827" "ENSG00000262372" 457
"48828" "ENSG00000262375" 1144
"48829" "ENSG00000262376" 395
"48830" "ENSG00000262380" 1280
"48831" "ENSG00000262381" 676
"48832" "ENSG00000262384" 481
"48833" "ENSG00000262400" 336
"48834" "ENSG00000262402" 474
"48835" "ENSG00000262406" 12246
"48836" "ENSG00000262408" 180
"48837" "ENSG00000262410" 641
"48838" "ENSG00000262411" 20782
"48839" "ENSG00000262412" 7674
"48840" "ENSG00000262413" 831
"48841" "ENSG00000262418" 83805
"48842" "ENSG00000262420" 2596
"48843" "ENSG00000262429" 827
"48844" "ENSG00000262434" 781
"48845" "ENSG00000262435" 17493
"48846" "ENSG00000262445" 8057
"48847" "ENSG00000262446" 10414
"48848" "ENSG00000262453" 3481
"48849" "ENSG00000262454" 29678
"48850" "ENSG00000262456" 1817
"48851" "ENSG00000262461" 10066
"48852" "ENSG00000262466" 3688
"48853" "ENSG00000262468" 9904
"48854" "ENSG00000262469" 101
"48855" "ENSG00000262470" 622
"48856" "ENSG00000262471" 265
"48857" "ENSG00000262473" 12935
"48858" "ENSG00000262476" 2874
"48859" "ENSG00000262480" 660
"48860" "ENSG00000262481" 14363
"48861" "ENSG00000262482" 14562
"48862" "ENSG00000262484" 3206
"48863" "ENSG00000262487" 54623
"48864" "ENSG00000262488" 1160
"48865" "ENSG00000262492" 754
"48866" "ENSG00000262495" 1767
"48867" "ENSG00000262497" 712
"48868" "ENSG00000262500" 1438
"48869" "ENSG00000262503" 719
"48870" "ENSG00000262505" 29584
"48871" "ENSG00000262510" 7077
"48872" "ENSG00000262512" 966
"48873" "ENSG00000262513" 2967
"48874" "ENSG00000262514" 1186
"48875" "ENSG00000262516" 482
"48876" "ENSG00000262517" 430
"48877" "ENSG00000262518" 1165
"48878" "ENSG00000262519" 309
"48879" "ENSG00000262520" 707
"48880" "ENSG00000262521" 2785
"48881" "ENSG00000262525" 929
"48882" "ENSG00000262526" 4208
"48883" "ENSG00000262528" 1583
"48884" "ENSG00000262529" 8457
"48885" "ENSG00000262531" 5263
"48886" "ENSG00000262533" 525
"48887" "ENSG00000262535" 938
"48888" "ENSG00000262536" 14
"48889" "ENSG00000262539" 1055
"48890" "ENSG00000262542" 1025
"48891" "ENSG00000262543" 5581
"48892" "ENSG00000262558" 2145
"48893" "ENSG00000262560" 26516
"48894" "ENSG00000262561" 207
"48895" "ENSG00000262566" 174
"48896" "ENSG00000262573" 1004
"48897" "ENSG00000262576" 157954
"48898" "ENSG00000262579" 106
"48899" "ENSG00000262580" 5276
"48900" "ENSG00000262583" 5495
"48901" "ENSG00000262585" 11473
"48902" "ENSG00000262587" 26228
"48903" "ENSG00000262591" 3896
"48904" "ENSG00000262592" 102
"48905" "ENSG00000262594" 980
"48906" "ENSG00000262599" 45428
"48907" "ENSG00000262603" 22633
"48908" "ENSG00000262607" 104701
"48909" "ENSG00000262609" 815
"48910" "ENSG00000262611" 1037
"48911" "ENSG00000262612" 1026
"48912" "ENSG00000262616" 279
"48913" "ENSG00000262619" 57319
"48914" "ENSG00000262623" 740
"48915" "ENSG00000262624" 966
"48916" "ENSG00000262628" 938
"48917" "ENSG00000262633" 126799
"48918" "ENSG00000262634" 19178
"48919" "ENSG00000262635" 65668
"48920" "ENSG00000262636" 259
"48921" "ENSG00000262640" 5764
"48922" "ENSG00000262647" 984
"48923" "ENSG00000262648" 664
"48924" "ENSG00000262651" 142
"48925" "ENSG00000262652" 593
"48926" "ENSG00000262655" 305410
"48927" "ENSG00000262656" 164
"48928" "ENSG00000262660" 17168
"48929" "ENSG00000262662" 947
"48930" "ENSG00000262663" 503
"48931" "ENSG00000262664" 1403
"48932" "ENSG00000262666" 8278
"48933" "ENSG00000262671" 4429
"48934" "ENSG00000262678" 858
"48935" "ENSG00000262679" 6659
"48936" "ENSG00000262681" 3369
"48937" "ENSG00000262686" 3673
"48938" "ENSG00000262691" 2676
"48939" "ENSG00000262692" 860
"48940" "ENSG00000262693" 2435
"48941" "ENSG00000262700" 1868
"48942" "ENSG00000262703" 1178
"48943" "ENSG00000262704" 140
"48944" "ENSG00000262708" 593
"48945" "ENSG00000262710" 101
"48946" "ENSG00000262712" 1948
"48947" "ENSG00000262714" 2141
"48948" "ENSG00000262721" 19450
"48949" "ENSG00000262728" 29634
"48950" "ENSG00000262730" 4691
"48951" "ENSG00000262731" 866
"48952" "ENSG00000262732" 4958
"48953" "ENSG00000262734" 2492
"48954" "ENSG00000262748" 4735
"48955" "ENSG00000262749" 991
"48956" "ENSG00000262752" 1385
"48957" "ENSG00000262755" 938
"48958" "ENSG00000262759" 546
"48959" "ENSG00000262766" 669
"48960" "ENSG00000262767" 1044
"48961" "ENSG00000262768" 1931
"48962" "ENSG00000262769" 37811
"48963" "ENSG00000262771" 8205
"48964" "ENSG00000262772" 8621
"48965" "ENSG00000262776" 312
"48966" "ENSG00000262777" 2011
"48967" "ENSG00000262784" 980
"48968" "ENSG00000262785" 11595
"48969" "ENSG00000262786" 2088
"48970" "ENSG00000262788" 26909
"48971" "ENSG00000262791" 12837
"48972" "ENSG00000262795" 78069
"48973" "ENSG00000262796" 1073
"48974" "ENSG00000262801" 317156
"48975" "ENSG00000262802" 797
"48976" "ENSG00000262803" 780
"48977" "ENSG00000262808" 902
"48978" "ENSG00000262810" 11879
"48979" "ENSG00000262814" 4150
"48980" "ENSG00000262815" 2680
"48981" "ENSG00000262818" 579
"48982" "ENSG00000262819" 1341
"48983" "ENSG00000262823" 4387
"48984" "ENSG00000262826" 46741
"48985" "ENSG00000262829" 920
"48986" "ENSG00000262831" 793
"48987" "ENSG00000262833" 3992
"48988" "ENSG00000262837" 2215
"48989" "ENSG00000262845" 9419
"48990" "ENSG00000262848" 2107
"48991" "ENSG00000262851" 1079
"48992" "ENSG00000262855" 270
"48993" "ENSG00000262860" 56875
"48994" "ENSG00000262862" 874
"48995" "ENSG00000262869" 3712
"48996" "ENSG00000262870" 593
"48997" "ENSG00000262873" 10110
"48998" "ENSG00000262874" 2302
"48999" "ENSG00000262877" 2193
"49000" "ENSG00000262879" 117036
"49001" "ENSG00000262880" 23978
"49002" "ENSG00000262881" 3109
"49003" "ENSG00000262884" 3647
"49004" "ENSG00000262885" 426
"49005" "ENSG00000262892" 908
"49006" "ENSG00000262896" 966
"49007" "ENSG00000262898" 85708
"49008" "ENSG00000262899" 820
"49009" "ENSG00000262902" 624
"49010" "ENSG00000262903" 2471
"49011" "ENSG00000262904" 1200
"49012" "ENSG00000262905" 851
"49013" "ENSG00000262911" 6191
"49014" "ENSG00000262919" 12120
"49015" "ENSG00000262920" 1061
"49016" "ENSG00000262921" 6008
"49017" "ENSG00000262922" 102
"49018" "ENSG00000262927" 1406
"49019" "ENSG00000262938" 20164
"49020" "ENSG00000262943" 6250
"49021" "ENSG00000262946" 524
"49022" "ENSG00000262950" 11199
"49023" "ENSG00000262953" 1536
"49024" "ENSG00000262959" 540
"49025" "ENSG00000262961" 796
"49026" "ENSG00000262962" 2520
"49027" "ENSG00000262966" 8050
"49028" "ENSG00000262967" 2001
"49029" "ENSG00000262974" 399
"49030" "ENSG00000262979" 982
"49031" "ENSG00000262980" 989
"49032" "ENSG00000262983" 11130
"49033" "ENSG00000262986" 201
"49034" "ENSG00000262990" 293
"49035" "ENSG00000262993" 3868
"49036" "ENSG00000262994" 1023
"49037" "ENSG00000262995" 6734
"49038" "ENSG00000262999" 7914
"49039" "ENSG00000263001" 110461
"49040" "ENSG00000263002" 18759
"49041" "ENSG00000263004" 13227
"49042" "ENSG00000263006" 1662
"49043" "ENSG00000263011" 2819
"49044" "ENSG00000263012" 6306
"49045" "ENSG00000263014" 17722
"49046" "ENSG00000263015" 8176
"49047" "ENSG00000263017" 332
"49048" "ENSG00000263020" 7444
"49049" "ENSG00000263022" 3770
"49050" "ENSG00000263028" 1001
"49051" "ENSG00000263029" 369
"49052" "ENSG00000263033" 28792
"49053" "ENSG00000263037" 3350
"49054" "ENSG00000263041" 5350
"49055" "ENSG00000263042" 22918
"49056" "ENSG00000263045" 186
"49057" "ENSG00000263050" 1493
"49058" "ENSG00000263051" 1243
"49059" "ENSG00000263057" 9286
"49060" "ENSG00000263063" 2347
"49061" "ENSG00000263065" 640
"49062" "ENSG00000263069" 63340
"49063" "ENSG00000263070" 6634
"49064" "ENSG00000263072" 43038
"49065" "ENSG00000263080" 3402
"49066" "ENSG00000263081" 996
"49067" "ENSG00000263083" 2402
"49068" "ENSG00000263089" 4280
"49069" "ENSG00000263090" 1004
"49070" "ENSG00000263091" 763
"49071" "ENSG00000263096" 2149
"49072" "ENSG00000263097" 1020
"49073" "ENSG00000263098" 609
"49074" "ENSG00000263101" 703
"49075" "ENSG00000263103" 206
"49076" "ENSG00000263105" 3398
"49077" "ENSG00000263107" 159
"49078" "ENSG00000263110" 3040
"49079" "ENSG00000263114" 735
"49080" "ENSG00000263115" 206
"49081" "ENSG00000263120" 2355
"49082" "ENSG00000263125" 484
"49083" "ENSG00000263126" 3906
"49084" "ENSG00000263127" 1275
"49085" "ENSG00000263130" 4376
"49086" "ENSG00000263137" 11758
"49087" "ENSG00000263140" 26869
"49088" "ENSG00000263141" 2044
"49089" "ENSG00000263142" 37376
"49090" "ENSG00000263146" 2519
"49091" "ENSG00000263150" 947
"49092" "ENSG00000263154" 11942
"49093" "ENSG00000263155" 93460
"49094" "ENSG00000263158" 924
"49095" "ENSG00000263159" 924
"49096" "ENSG00000263160" 57083
"49097" "ENSG00000263163" 5803
"49098" "ENSG00000263164" 1035
"49099" "ENSG00000263165" 803
"49100" "ENSG00000263167" 485
"49101" "ENSG00000263171" 2257
"49102" "ENSG00000263176" 2424
"49103" "ENSG00000263177" 949
"49104" "ENSG00000263179" 899
"49105" "ENSG00000263181" 4372
"49106" "ENSG00000263186" 1553
"49107" "ENSG00000263189" 2388
"49108" "ENSG00000263196" 342
"49109" "ENSG00000263199" 494
"49110" "ENSG00000263201" 2475
"49111" "ENSG00000263206" 2775
"49112" "ENSG00000263207" 612
"49113" "ENSG00000263212" 57493
"49114" "ENSG00000263218" 621
"49115" "ENSG00000263219" 1737
"49116" "ENSG00000263220" 7311
"49117" "ENSG00000263229" 1179
"49118" "ENSG00000263231" 4508
"49119" "ENSG00000263232" 1506
"49120" "ENSG00000263234" 1670
"49121" "ENSG00000263235" 1067
"49122" "ENSG00000263236" 1076
"49123" "ENSG00000263237" 5207
"49124" "ENSG00000263238" 29793
"49125" "ENSG00000263241" 1129
"49126" "ENSG00000263242" 407
"49127" "ENSG00000263243" 5907
"49128" "ENSG00000263244" 8333
"49129" "ENSG00000263247" 378601
"49130" "ENSG00000263252" 707
"49131" "ENSG00000263253" 600
"49132" "ENSG00000263257" 11240
"49133" "ENSG00000263263" 1302
"49134" "ENSG00000263266" 584
"49135" "ENSG00000263267" 2283
"49136" "ENSG00000263270" 11826
"49137" "ENSG00000263271" 924
"49138" "ENSG00000263272" 7737
"49139" "ENSG00000263275" 1193
"49140" "ENSG00000263276" 3021
"49141" "ENSG00000263278" 5889
"49142" "ENSG00000263279" 1700
"49143" "ENSG00000263280" 1926
"49144" "ENSG00000263290" 6451
"49145" "ENSG00000263293" 20441
"49146" "ENSG00000263296" 701
"49147" "ENSG00000263300" 17436
"49148" "ENSG00000263301" 4168
"49149" "ENSG00000263305" 2703
"49150" "ENSG00000263307" 55432
"49151" "ENSG00000263309" 14938
"49152" "ENSG00000263310" 22403
"49153" "ENSG00000263311" 564
"49154" "ENSG00000263312" 4796
"49155" "ENSG00000263314" 1759
"49156" "ENSG00000263316" 24862
"49157" "ENSG00000263317" 145186
"49158" "ENSG00000263321" 4979
"49159" "ENSG00000263322" 3172
"49160" "ENSG00000263324" 12265
"49161" "ENSG00000263325" 1828
"49162" "ENSG00000263326" 1237
"49163" "ENSG00000263327" 93455
"49164" "ENSG00000263328" 959
"49165" "ENSG00000263331" 9350
"49166" "ENSG00000263335" 6319
"49167" "ENSG00000263338" 898
"49168" "ENSG00000263341" 778
"49169" "ENSG00000263342" 1124
"49170" "ENSG00000263343" 279
"49171" "ENSG00000263345" 4245
"49172" "ENSG00000263353" 759
"49173" "ENSG00000263354" 102
"49174" "ENSG00000263355" 926
"49175" "ENSG00000263358" 75
"49176" "ENSG00000263359" 75
"49177" "ENSG00000263360" 302
"49178" "ENSG00000263361" 82
"49179" "ENSG00000263362" 66
"49180" "ENSG00000263363" 83
"49181" "ENSG00000263366" 3161
"49182" "ENSG00000263367" 99
"49183" "ENSG00000263368" 837
"49184" "ENSG00000263369" 7795
"49185" "ENSG00000263370" 1198
"49186" "ENSG00000263372" 95
"49187" "ENSG00000263375" 1386
"49188" "ENSG00000263381" 59
"49189" "ENSG00000263382" 2830
"49190" "ENSG00000263388" 3254
"49191" "ENSG00000263389" 106
"49192" "ENSG00000263390" 84
"49193" "ENSG00000263393" 2078
"49194" "ENSG00000263394" 756
"49195" "ENSG00000263396" 291
"49196" "ENSG00000263399" 76
"49197" "ENSG00000263400" 85387
"49198" "ENSG00000263403" 58
"49199" "ENSG00000263405" 1143
"49200" "ENSG00000263407" 73
"49201" "ENSG00000263409" 53
"49202" "ENSG00000263410" 257
"49203" "ENSG00000263412" 2966
"49204" "ENSG00000263413" 77
"49205" "ENSG00000263414" 69
"49206" "ENSG00000263417" 20434
"49207" "ENSG00000263418" 120
"49208" "ENSG00000263419" 298
"49209" "ENSG00000263424" 7441
"49210" "ENSG00000263426" 298
"49211" "ENSG00000263427" 1396
"49212" "ENSG00000263429" 9191
"49213" "ENSG00000263432" 296
"49214" "ENSG00000263433" 396
"49215" "ENSG00000263435" 4320
"49216" "ENSG00000263436" 80
"49217" "ENSG00000263438" 61551
"49218" "ENSG00000263439" 82
"49219" "ENSG00000263442" 77
"49220" "ENSG00000263443" 3154
"49221" "ENSG00000263445" 64
"49222" "ENSG00000263450" 3923
"49223" "ENSG00000263453" 50
"49224" "ENSG00000263456" 113
"49225" "ENSG00000263458" 57
"49226" "ENSG00000263460" 435
"49227" "ENSG00000263465" 4306
"49228" "ENSG00000263466" 896
"49229" "ENSG00000263467" 99
"49230" "ENSG00000263468" 74
"49231" "ENSG00000263474" 99
"49232" "ENSG00000263476" 74
"49233" "ENSG00000263477" 2690
"49234" "ENSG00000263479" 296
"49235" "ENSG00000263482" 39672
"49236" "ENSG00000263483" 675
"49237" "ENSG00000263485" 1342
"49238" "ENSG00000263489" 16502
"49239" "ENSG00000263490" 262
"49240" "ENSG00000263491" 298
"49241" "ENSG00000263494" 137891
"49242" "ENSG00000263499" 7556
"49243" "ENSG00000263501" 8259
"49244" "ENSG00000263503" 1471
"49245" "ENSG00000263505" 1206
"49246" "ENSG00000263508" 36221
"49247" "ENSG00000263510" 88
"49248" "ENSG00000263511" 89
"49249" "ENSG00000263512" 99
"49250" "ENSG00000263513" 16699
"49251" "ENSG00000263514" 74
"49252" "ENSG00000263515" 82
"49253" "ENSG00000263517" 162
"49254" "ENSG00000263520" 867
"49255" "ENSG00000263526" 40
"49256" "ENSG00000263527" 86
"49257" "ENSG00000263528" 26413
"49258" "ENSG00000263529" 300
"49259" "ENSG00000263531" 1019
"49260" "ENSG00000263533" 66
"49261" "ENSG00000263535" 671
"49262" "ENSG00000263537" 272
"49263" "ENSG00000263540" 67
"49264" "ENSG00000263547" 22291
"49265" "ENSG00000263551" 333429
"49266" "ENSG00000263556" 293
"49267" "ENSG00000263558" 267
"49268" "ENSG00000263561" 74
"49269" "ENSG00000263563" 916
"49270" "ENSG00000263567" 6608
"49271" "ENSG00000263571" 10170
"49272" "ENSG00000263572" 131
"49273" "ENSG00000263573" 69
"49274" "ENSG00000263574" 19078
"49275" "ENSG00000263575" 78
"49276" "ENSG00000263581" 99
"49277" "ENSG00000263583" 86
"49278" "ENSG00000263584" 70
"49279" "ENSG00000263585" 660
"49280" "ENSG00000263586" 5024
"49281" "ENSG00000263588" 10720
"49282" "ENSG00000263589" 161
"49283" "ENSG00000263590" 7098
"49284" "ENSG00000263593" 72
"49285" "ENSG00000263594" 94830
"49286" "ENSG00000263595" 294
"49287" "ENSG00000263597" 109
"49288" "ENSG00000263598" 99
"49289" "ENSG00000263600" 96
"49290" "ENSG00000263602" 67
"49291" "ENSG00000263603" 1733
"49292" "ENSG00000263604" 198
"49293" "ENSG00000263606" 1340
"49294" "ENSG00000263608" 251
"49295" "ENSG00000263609" 32466
"49296" "ENSG00000263610" 110
"49297" "ENSG00000263611" 26600
"49298" "ENSG00000263612" 946
"49299" "ENSG00000263613" 1210
"49300" "ENSG00000263615" 90
"49301" "ENSG00000263616" 303
"49302" "ENSG00000263618" 12048
"49303" "ENSG00000263620" 12159
"49304" "ENSG00000263622" 3160
"49305" "ENSG00000263624" 17608
"49306" "ENSG00000263625" 75
"49307" "ENSG00000263627" 4099
"49308" "ENSG00000263628" 81
"49309" "ENSG00000263629" 58
"49310" "ENSG00000263631" 53
"49311" "ENSG00000263634" 88
"49312" "ENSG00000263635" 47322
"49313" "ENSG00000263637" 1404
"49314" "ENSG00000263638" 102
"49315" "ENSG00000263639" 14873
"49316" "ENSG00000263641" 85
"49317" "ENSG00000263642" 79
"49318" "ENSG00000263643" 80
"49319" "ENSG00000263644" 39898
"49320" "ENSG00000263647" 798
"49321" "ENSG00000263648" 338
"49322" "ENSG00000263649" 67
"49323" "ENSG00000263652" 72
"49324" "ENSG00000263655" 119756
"49325" "ENSG00000263657" 26733
"49326" "ENSG00000263666" 134
"49327" "ENSG00000263667" 28874
"49328" "ENSG00000263669" 258
"49329" "ENSG00000263670" 67
"49330" "ENSG00000263671" 251
"49331" "ENSG00000263672" 237
"49332" "ENSG00000263674" 566
"49333" "ENSG00000263675" 59
"49334" "ENSG00000263676" 60
"49335" "ENSG00000263677" 3714
"49336" "ENSG00000263679" 101
"49337" "ENSG00000263680" 2913
"49338" "ENSG00000263681" 72
"49339" "ENSG00000263682" 2562
"49340" "ENSG00000263683" 1352
"49341" "ENSG00000263684" 6943
"49342" "ENSG00000263688" 1300
"49343" "ENSG00000263690" 96
"49344" "ENSG00000263693" 76
"49345" "ENSG00000263697" 84
"49346" "ENSG00000263698" 1038
"49347" "ENSG00000263701" 106
"49348" "ENSG00000263705" 77
"49349" "ENSG00000263707" 461
"49350" "ENSG00000263708" 22477
"49351" "ENSG00000263709" 15006
"49352" "ENSG00000263711" 113239
"49353" "ENSG00000263712" 68
"49354" "ENSG00000263715" 215482
"49355" "ENSG00000263716" 888
"49356" "ENSG00000263717" 6481
"49357" "ENSG00000263718" 24319
"49358" "ENSG00000263720" 1135
"49359" "ENSG00000263723" 78
"49360" "ENSG00000263724" 19011
"49361" "ENSG00000263725" 384
"49362" "ENSG00000263727" 3274
"49363" "ENSG00000263728" 251
"49364" "ENSG00000263729" 144
"49365" "ENSG00000263730" 105
"49366" "ENSG00000263731" 2681
"49367" "ENSG00000263733" 1017
"49368" "ENSG00000263734" 77
"49369" "ENSG00000263735" 80
"49370" "ENSG00000263740" 294
"49371" "ENSG00000263741" 57
"49372" "ENSG00000263742" 74
"49373" "ENSG00000263744" 98
"49374" "ENSG00000263745" 605902
"49375" "ENSG00000263746" 83
"49376" "ENSG00000263748" 996
"49377" "ENSG00000263749" 596
"49378" "ENSG00000263750" 61
"49379" "ENSG00000263752" 77
"49380" "ENSG00000263753" 52782
"49381" "ENSG00000263755" 297
"49382" "ENSG00000263756" 788
"49383" "ENSG00000263761" 5134
"49384" "ENSG00000263762" 92
"49385" "ENSG00000263763" 85
"49386" "ENSG00000263764" 63
"49387" "ENSG00000263765" 104862
"49388" "ENSG00000263766" 45589
"49389" "ENSG00000263772" 354
"49390" "ENSG00000263776" 137
"49391" "ENSG00000263781" 315
"49392" "ENSG00000263783" 53
"49393" "ENSG00000263785" 62
"49394" "ENSG00000263786" 1285
"49395" "ENSG00000263787" 18591
"49396" "ENSG00000263788" 294
"49397" "ENSG00000263790" 90
"49398" "ENSG00000263793" 67
"49399" "ENSG00000263794" 286
"49400" "ENSG00000263795" 118
"49401" "ENSG00000263797" 1625
"49402" "ENSG00000263798" 36312
"49403" "ENSG00000263800" 64
"49404" "ENSG00000263809" 14549
"49405" "ENSG00000263811" 72
"49406" "ENSG00000263813" 67
"49407" "ENSG00000263815" 294
"49408" "ENSG00000263816" 64
"49409" "ENSG00000263818" 56171
"49410" "ENSG00000263821" 1100
"49411" "ENSG00000263823" 1587
"49412" "ENSG00000263826" 2399
"49413" "ENSG00000263828" 79
"49414" "ENSG00000263829" 657
"49415" "ENSG00000263831" 78
"49416" "ENSG00000263833" 101
"49417" "ENSG00000263834" 78
"49418" "ENSG00000263838" 79
"49419" "ENSG00000263841" 301
"49420" "ENSG00000263843" 2526
"49421" "ENSG00000263846" 930
"49422" "ENSG00000263847" 3473
"49423" "ENSG00000263849" 81
"49424" "ENSG00000263857" 71
"49425" "ENSG00000263858" 76
"49426" "ENSG00000263859" 890
"49427" "ENSG00000263860" 696
"49428" "ENSG00000263861" 70
"49429" "ENSG00000263862" 16902
"49430" "ENSG00000263863" 19837
"49431" "ENSG00000263864" 62
"49432" "ENSG00000263869" 106
"49433" "ENSG00000263870" 1500
"49434" "ENSG00000263871" 148
"49435" "ENSG00000263872" 89
"49436" "ENSG00000263873" 1163
"49437" "ENSG00000263874" 4216
"49438" "ENSG00000263876" 101
