ENSEMBL_ID	Gene_ID	P7469_501	P7469_502	P7469_503	P7469_504	P7469_505	P7469_506	P7469_507	P7469_508
ENSG00000257184	RP1-170O19.20	0.86084	1.38225	0.795562	0.320686	0.877683	1.46406	0.165845	0.234444
ENSG00000257185	RP11-626P14.2	0.889576	0.79578	0.340885	0.387372	0.565668	0.564055	0	0.0612196
ENSG00000257187	BX248519.1	0	0	0	0	0	0	0	0
ENSG00000257188	BX005432.1	0	0	0	0	0	0	0	0
ENSG00000257189	AC139677.1	0	0	0	0	0	0	0	0
ENSG00000257190	BX927220.2	0	0	0	0	0	0	0	0
ENSG00000257191	RP11-390N6.1	0	0	0	0	0	0	0	0
ENSG00000257192	AL662866.1	0	0	0	0	0	0	0	0
ENSG00000257193	RP11-818F20.4	0	0	0	0	0	0	0	0.101006
ENSG00000257194	RP11-567C2.1	0	0	0.0291398	0	0	0	0	0
ENSG00000257195	HNRNPA1P50	30.7232	23.0743	23.5376	27.123	24.141	22.0347	13.9957	19.4296
ENSG00000257198	FAM205B	0	0	0	0	0	0	0	0
ENSG00000257199	RP11-669B18.1	11.9733	18.1246	25.4682	28.643	22.3355	21.4992	17.3783	14.6825
ENSG00000257202	RP11-512N21.3	0	0	0	0	0	0	0	0
ENSG00000257206	CR762481.1	0	0	0	0	0	0	0	0
ENSG00000257207	LIMS3	3.09645	3.65562	3.98482	4.11942	3.76742	4.20838	0.985717	1.54606
ENSG00000257210	NACAP3	0.639453	1.00105	0.594119	0.33244	0.839053	0.804335	0.273501	0.653809
ENSG00000257211	AC138688.1	0	0	0	0	0	0	0	0
ENSG00000257212	BX248419.1	0	0	0	0	0	0	0	0
ENSG00000257213	AL773543.1	0	0	0	0	0	0	0	0
ENSG00000257215	CR847794.1	0	0	0	0	0	0	0	0
ENSG00000257216	AL845450.1	0	0	0	0	0	0	0	0
ENSG00000257217	CR759904.1	0	0	0	0	0	0	0	0
ENSG00000257218	GATC	20.2323	18.5891	20.7426	19.9022	20.462	19.91	25.1608	24.7914
ENSG00000257219	RP11-54A9.1	0	0.0111333	0.0166068	0.00862696	0	0.0266465	0.0505701	0.020678
ENSG00000257220	RP11-136F16.2	0	0	0	0	0	0	0	0
ENSG00000257221	RP11-689B22.2	0	0	0	0	0	0	0	0
ENSG00000257222	RP11-554E23.4	0.741871	0	0.12319	0.119991	0.272564	0	0	0.132742
ENSG00000257223	CR753309.1	0	0	0	0	0	0	0	0
ENSG00000257224	RP11-536C10.9	0	0	0	0	0	0	0	0
ENSG00000257225	RP11-328C8.4	0	0	0	0	0.0108303	0	0	0
ENSG00000257226	CTD-2252P21.1	0	0	0	0	0	0	0	0
ENSG00000257227	DUXAP10	3.07334	2.92553	1.98312	2.63943	3.94243	2.20316	1.30249	2.34025
ENSG00000257228	RP11-413B19.2	0.00506058	0	0	0.00237512	0	0.00416155	0	0.00197064
ENSG00000257230	RP11-272B17.2	0	0	0	0	0	0	0	0
ENSG00000257231	RP11-438N16.2	0.354181	0.316836	0.294064	0	0	0	0	0
ENSG00000257232	DPCR1	0	0	0	0	0	0	0	0
ENSG00000257233	CR936921.1	0	0	0	0	0	0	0	0
ENSG00000257235	RP11-848D3.5	0	0	0	0	0	0	0	0
ENSG00000257236	AL773541.1	0	0	0	0	0	0	0	0
ENSG00000257237	RP11-554L12.2	0	0	0	0	0	0	0	0
ENSG00000257238	BX511262.1	0	0	0	0	0	0	0	0
ENSG00000257239	RP11-630C16.2	0	0	0	0	0	0	0	0
ENSG00000257240	CR753309.2	0	0	0	0	0	0	0	0
ENSG00000257241	RP11-611E13.3	0	0	0	0	0	0	0	0
ENSG00000257242	C12orf79	1.36294	1.27898	1.45304	0.941294	1.60908	1.34399	0.407804	0.495292
ENSG00000257243	RP11-133N21.7	1.20187	1.61272	1.74628	1.1542	0.896935	1.5761	1.47791	1.20965
ENSG00000257245	CR388229.1	0	0	0	0	0	0	0	0
ENSG00000257246	RP11-416A17.6	1.72341	2.27924	2.9969	2.40753	2.46433	2.35223	1.90372	1.91271
ENSG00000257247	BX294158.1	0	0	0	0	0	0	0	0
ENSG00000257248	BX294158.2	0	0	0	0	0	0	0	0
ENSG00000257249	CR759890.1	0	0	0	0	0	0	0	0
ENSG00000257251	AL844213.1	0	0	0	0	0	0	0	0
ENSG00000257252	RP11-486A14.2	1.79256	1.60217	0.828479	1.12849	0.731374	0.892852	2.21637	1.24508
ENSG00000257253	RP11-70F11.7	0	0	0	0	0	0	0	0
ENSG00000257254	RP11-210L7.1	0	0	0	0	0	0	0	0
ENSG00000257255	CR759772.1	0	0	0	0	0	0	0	0
ENSG00000257256	RP3-405J10.4	0	0	0	0	0	0	0	0
ENSG00000257258	RP11-946L16.1	0	0	0	0	0	0	0	0
ENSG00000257259	RP11-767I20.1	0.00110122	0	0	0	0.000939221	0	0	0
ENSG00000257260	CR847794.2	0	0	0	0	0	0	0	0
ENSG00000257261	RP11-96H19.1	2.42328	3.24342	1.00417	2.19846	1.3803	3.84818	11.3925	10.8249
ENSG00000257262	RP11-776A13.1	0	0	0	0	0	0	0	0
ENSG00000257263	CR938714.1	0	0	0	0	0	0	0	0
ENSG00000257264	MIR3179-1	0.321968	0.400028	0.311872	0.412264	0.147864	0.301586	0.642645	0.600098
ENSG00000257265	CTD-2021H9.1	0	0.134393	0	0	0	0	0	0
ENSG00000257266	BX248408.1	0	0	0	0	0	0	0	0
ENSG00000257267	ZNF271	7.36563	5.84197	3.81022	3.92672	4.9158	4.60426	1.46369	2.47765
ENSG00000257268	RP1-74B13.2	0	0	0	0	0	0	0	0
ENSG00000257270	RP11-521B24.5	0.10496	0	0.174289	0	0	0.0786524	0	0.0939018
ENSG00000257271	KIRREL3-AS1	0	0.0592941	0	0	0	0	0	0
ENSG00000257272	RP11-317N8.3	0.0637826	0.171172	0.105913	0	0	0	0.0545611	0
ENSG00000257273	CR382280.2	0	0	0	0	0	0	0	0
ENSG00000257275	RP11-164H13.1	0	0.000813753	0.0448301	0	0	0	0	0
ENSG00000257276	CR759737.1	0	0	0	0	0	0	0	0
ENSG00000257277	RP11-434H14.1	0	0	0	0	0	0	0	0
ENSG00000257278	AC139677.2	0	0	0	0	0	0	0	0
ENSG00000257279	RP11-231I16.1	0.00635231	0.023136	0.00608319	0.0102743	0.0116692	0	0	0
ENSG00000257281	RP11-1K3.1	0.0636581	0.0162703	0.0453027	0.0661895	0.00835286	0	0.0155585	0.105767
ENSG00000257283	RP11-1060G2.1	0	0	0	0	0	0	0	0
ENSG00000257284	RP11-190J23.1	0	0	0	0	0	0	0	0
ENSG00000257285	RP11-298I3.1	0.405556	0.409705	0.162968	0.052912	0.306443	0.558783	0	0.37941
ENSG00000257286	RP11-545P7.4	0	0	0	0.354117	0	0	0	0
ENSG00000257287	RP11-98E6.1	0	0	0	0	0	0	0	0
ENSG00000257288	RP11-557F20.2	0.806051	0.683309	0.287316	0.430022	0.546547	0.483848	0.140791	0.441739
ENSG00000257289	RP11-611O2.6	0	0	0.542385	0.528301	0	0	0	0
ENSG00000257292	RP11-266O15.4	0	0	0	0	0	0	0	0
ENSG00000257294	RP11-316A16.1	0.00320276	0	0.00286368	0	0	0	0	0.00308574
ENSG00000257295	BX927214.2	0	0	0	0	0	0	0	0
ENSG00000257296	RP11-701B6.1	0	0	0	0	0	0	0	0
ENSG00000257298	RP3-405J10.3	0.056803	0.0425544	0.00933892	0.014408	0.00262199	0.0427164	0.00481096	0.00290281
ENSG00000257299	AL773535.1	0	0	0	0	0	0	0	0
ENSG00000257300	HAUS8P1	0	0	0	0	0	0	0	0
ENSG00000257301	CR762481.2	0	0	0	0	0	0	0	0
ENSG00000257302	FAHD2P1	0.35626	0.439492	0.520018	0.520456	0.709867	0.766451	1.11087	0.925334
ENSG00000257303	RP11-977G19.11	1.29586	2.37949	2.72364	3.13843	2.85661	2.68522	4.81458	4.78208
ENSG00000257305	AC225613.1	0	0	0	0	0	0	0	0
ENSG00000257307	RP11-317N8.4	13.2838	13.1022	15.4574	16.7935	12.5851	13.6567	18.5431	15.1826
ENSG00000257308	RP11-471N19.1	0	0	0	0	0	0	0	0
ENSG00000257310	RP11-496I2.2	0	0	0	0	0	0	0	0
ENSG00000257311	AC225613.2	0	0	0	0	0	0	0	0
ENSG00000257313	CR753846.2	0	0	0	0	0	0	0	0
ENSG00000257314	CR753835.1	0	0	0	0	0	0	0	0
ENSG00000257315	ZBED6	4.00426	3.79081	1.82025	1.85964	2.30117	1.78978	0.353812	1.09712
ENSG00000257316	RP11-267D19.2	0.751288	1.61591	2.15933	1.84263	2.21497	2.0212	20.8594	16.8328
ENSG00000257318	AC138688.2	0	0	0	0	0	0	0	0
ENSG00000257319	RP11-478B9.1	0	0	0	0	0	0	0	0
ENSG00000257320	AL662834.1	0	0	0	0	0	0	0	0
ENSG00000257321	AL662822.4	0	0	0	0	0	0	0	0
ENSG00000257322	RP11-511B23.2	2.68295	2.99347	0.833678	0.561136	1.30143	1.31467	1.2338	1.1644
ENSG00000257323	RP11-361A23.1	0	0	0	0	0	0	0	0
ENSG00000257324	AL844213.2	0	0	0	0	0	0	0	0
ENSG00000257325	RP11-263E1.1	0	0	0	0	0	0	0	0
ENSG00000257326	CR936880.1	0	0	0	0	0	0	0	0
ENSG00000257327	RP11-650K20.3	0.107779	0.241037	0.134227	0.217903	0.0494974	0.323059	0.184393	0.241059
ENSG00000257328	AL049543.1	0	0	0	0	0	0	0	0
ENSG00000257329	RP11-290L1.5	1.96077	2.63104	2.30628	2.9071	2.85154	4.77529	1.81707	2.63129
ENSG00000257331	RP11-478B9.3	4.51053	5.07752	5.7305	5.63066	5.35939	4.63332	2.47948	2.86399
ENSG00000257332	HNRNPA1P69	0.0208562	0.00493864	0.0121548	0.0209029	0.00644687	0.0282185	0	0.017104
ENSG00000257333	BX248518.1	0	0	0	0	0	0	0	0
ENSG00000257334	CR759281.1	0	0	0	0	0	0	0	0
ENSG00000257335	MGAM	0.282496	0.0597084	0.0710885	0.0091478	0.139815	0.170607	0.0209698	0.0496934
ENSG00000257336	PRELID2P1	0	0	0	0	0	0	0	0
ENSG00000257337	RP11-983P16.4	6.68305	5.76798	5.56228	5.04325	4.47477	4.79466	5.06102	4.93623
ENSG00000257338	BX936369.2	0	0	0	0	0	0	0	0
ENSG00000257339	PLEKHM1	0	0	0	0	0	0	0	0
ENSG00000257340	CR762481.3	0	0	0	0	0	0	0	0
ENSG00000257341	CRIP1	2.7037e-10	0.0279122	3.02896e-24	0.695076	8.37016e-13	0.263624	0.279712	7.06985e-13
ENSG00000257342	RP11-571M6.7	0	0.0457757	0	0	0	0	0	0
ENSG00000257343	RP11-641A6.8	0	0	0	0	0	0	0	0
ENSG00000257345	RP11-511B23.1	1.09535	0.947196	0.75786	0.383854	1.87802	2.27091	0.218631	0.359315
ENSG00000257346	RP11-386G11.8	0	0	0	0	0	0	0	0
ENSG00000257348	AC217779.1	0	0	0	0	0	0	0	0
ENSG00000257350	RP11-616L12.4	1.97884	1.46155	2.08109	1.95319	2.46382	2.09882	0.729185	1.1984
ENSG00000257351	AL773544.1	0	0	0	0	0	0	0	0
ENSG00000257354	RP11-631N16.2	0.762135	0.451649	0.269478	0.704809	0.463737	0.221107	0.00474605	0.136225
ENSG00000257355	CTD-2006C1.10	7.2474e-106	0.0471181	0.0376423	0.0836634	1.10011e-109	0	0.0364401	0.113359
ENSG00000257356	RP11-754I20.2	0	0	0.0356136	0	0	0	0	0
ENSG00000257357	RP11-244H18.3	0.00119497	0	0	0	0	0	0	0
ENSG00000257359	RP11-780K2.1	0	0	0	0	0	0	0	0
ENSG00000257360	RP11-74K11.1	0.0119901	0.128711	0.228965	0.329681	0.286337	0.269547	0.769249	0.772337
ENSG00000257361	CR753835.2	0	0	0	0	0	0	0	0
ENSG00000257362	BX927220.3	0	0	0	0	0	0	0	0
ENSG00000257363	AL662831.1	0	0	0	0	0	0	0	0
ENSG00000257364	RP11-81H3.1	0	0	0	0	0	0	0	0
ENSG00000257365	FNTB	25.1443	28.1386	25.4997	28.8597	20.7787	21.5826	38.9788	36.3185
ENSG00000257366	MIR3180-2	0.0319815	0.0427635	0.0716935	0.0563555	0.0943094	0.0517152	0.0547155	0.0557183
ENSG00000257368	RP11-438E8.2	0	0	0	0	0	0	0	0
ENSG00000257369	CR812479.1	0	0	0	0	0	0	0	0
ENSG00000257373	RP11-547C5.2	0.0244511	0	0	0	0	0	0.00777869	0
ENSG00000257374	AC217778.1	0	0	0	0	0	0	0	0
ENSG00000257376	RP11-328C8.2	9.16198	8.3547	5.85711	7.19407	7.33536	6.99859	1.65097	3.19533
ENSG00000257377	AC217775.1	0	0	0	0	0	0	0	0
ENSG00000257378	RP11-469H8.8	0	0	0	0	0	0	0	0
ENSG00000257381	MIR3179-2	0.348062	0.447085	0.511279	0.454699	0.221328	0.341076	0.687094	0.694644
ENSG00000257382	AC217772.1	0	0	0	0	0	0	0	0
ENSG00000257383	CR759784.1	0	0	0	0	0	0	0	0
ENSG00000257384	RP11-644F5.12	0	0.265015	0.245967	0	0	0	0	0
ENSG00000257386	RP11-56G10.2	0.442568	0.395903	0.122483	0.238605	0.270999	0	1.00955	0.13198
ENSG00000257389	RP11-153F5.3	0	0	0	0	0	0	0	0
ENSG00000257390	RP11-762I7.5	10.2167	9.83055	9.65201	8.78089	7.01371	10.8116	8.95469	6.83642
ENSG00000257391	MIR3180-4	0.109285	0.127705	0.113006	0.133372	0.155129	0.0967828	0.110482	0.0799943
ENSG00000257392	RP11-554D14.5	0	0	0	0	0	0	0	0
ENSG00000257393	AL662822.5	0	0	0	0	0	0	0	0
ENSG00000257394	CR759281.2	0	0	0	0	0	0	0	0
ENSG00000257395	RP11-597A11.2	0	0	0	0	0	0	0	0
ENSG00000257396	CR759815.1	0	0	0	0	0	0	0	0
ENSG00000257398	RP11-554D14.6	0	0	0	0	0	0	0	0
ENSG00000257399	CR388372.1	0	0	0	0	0	0	0	0
ENSG00000257400	RP11-778J16.3	0	0	0	0	0	0	0	0
ENSG00000257402	KRT126P	0	0	0	0	0	0	0	0
ENSG00000257403	CTD-2547E10.3	0	0.839086	0.389389	0.21673	0	0.40165	1.66207	1.19881
ENSG00000257404	RP11-153F5.2	0	0	0	0	0	0	0	0
ENSG00000257405	RP11-609L23.2	1.42644	2.78408	2.69165	2.93637	3.21592	1.55478	0.776499	0.754094
ENSG00000257407	RP11-1028N23.4	0	0	0	0	0	0	0	0
ENSG00000257408	RP11-645C24.4	0.0416024	0.0744317	0.069082	0.0336441	0.114636	0.0623501	0.0711754	0
ENSG00000257410	RP11-2H8.2	0	0	0	0	0	0	0	0
ENSG00000257411	RP11-603J24.9	68.3099	70.0498	88.1796	75.4055	92.5331	81.5788	112.324	87.9812
ENSG00000257412	BX927178.1	0	0	0	0	0	0	0	0
ENSG00000257413	YTHDC1	0	0	0	0	0	0	0	0
ENSG00000257414	OR6C73P	0	0	0	0	0	0	0	0
ENSG00000257415	RP11-626I20.1	0	0	0	0	0	0	0	0
ENSG00000257416	CR759912.1	0	0	0	0	0	0	0	0
ENSG00000257418	CR759787.1	0	0	0	0	0	0	0	0
ENSG00000257420	AL845557.1	0	0	0	0	0	0	0	0
ENSG00000257421	CR354443.1	0	0	0	0	0	0	0	0
ENSG00000257423	AL844213.3	0	0	0	0	0	0	0	0
ENSG00000257425	AL844213.4	0	0	0	0	0	0	0	0
ENSG00000257426	RP11-554D14.3	0	0	0	0	0	0	0	0
ENSG00000257427	AL731683.1	0	0	0	0	0	0	0	0
ENSG00000257428	BX248096.1	0	0	0	0	0	0	0	0
ENSG00000257429	RP11-272K23.3	0	0	0	0	0	0	0	0
ENSG00000257431	RP11-263K4.3	0	0.00110333	0.00102403	0	0	0	0	0
ENSG00000257432	RP11-244H18.4	1.68913	1.54411	1.04515	1.01378	1.25915	1.21286	0.107043	0.324491
ENSG00000257433	RP1-197B17.3	1.38131	1.50051	1.55283	1.44256	1.47126	1.70718	2.03269	2.68539
ENSG00000257434	RP11-81K13.1	0	0	0	0	0	0	0	0
ENSG00000257435	RP11-267D19.1	0	0	0	0	0	0	0	0
ENSG00000257436	AC217778.2	0	0	0	0	0	0	0	0
ENSG00000257437	AC217779.2	0	0	0	0	0	0	0	0
ENSG00000257438	RP11-114F10.3	0	0	0	0	0	0	0	0
ENSG00000257440	AL662822.6	0	0	0	0	0	0	0	0
ENSG00000257443	RP11-150C16.1	0	0	0	0	0	0	0	0
ENSG00000257444	SETP7	0.152395	0.0908841	0.0421759	0	0.139974	0.114198	0	0.0181785
ENSG00000257446	ZNF878	0.434507	0.159205	0.175324	0.185729	0.254774	0.186307	0.0273535	0.121746
ENSG00000257449	RP11-603J24.4	0.252447	0	0	0	0	0	0	0.225851
ENSG00000257451	CR388372.2	0	0	0	0	0	0	0	0
ENSG00000257452	RP1-71H24.1	0	0.00381557	0	0.00424538	0	0.00393383	0	0
ENSG00000257453	RP11-290L1.3	0.346823	0	0.172773	0.336574	0.127423	0.415831	0.415353	0.558511
ENSG00000257454	CTD-2021H9.2	0	0	0	0.0602126	0	0.0557937	0	0
ENSG00000257456	RP11-310I24.1	0	0	0	0	0	0	0	0
ENSG00000257457	BX936369.3	0	0	0	0	0	0	0	0
ENSG00000257458	RP11-473C19.1	0	0	0	0	0	0	0	0
ENSG00000257461	AL844203.1	0	0	0	0	0	0	0	0
ENSG00000257464	RP11-161H23.8	0	0	0	0	0	0	0	0
ENSG00000257465	TCEB1P32	0	0	0	0	0	0	0	0
ENSG00000257467	RP11-121G22.3	0	0	0	0	0	0	0	0
ENSG00000257468	AC225613.3	0	0	0	0	0	0	0	0
ENSG00000257469	BX936375.1	0	0	0	0	0	0	0	0
ENSG00000257470	RP11-397H6.1	0.33536	0	0	0	0	0	0	0
ENSG00000257472	RP11-159D23.2	0	0	0	0	0.0451183	0	0	0
ENSG00000257473	DQ-A1	0	0	0	0	0	0	0	0
ENSG00000257474	RP11-359M6.1	0.127873	0.0269606	0.0979443	0.0948674	0.0308964	0.0740768	0.00883922	0.036978
ENSG00000257475	RP11-983P16.2	0.323069	0.157655	0.102586	0.132808	0.233522	0.0478993	0.0151111	0.0104943
ENSG00000257476	RP11-139B1.1	0	0	0	0	0	0	0	0
ENSG00000257477	LINC01154	0	0	0	0	0	0	0	0
ENSG00000257478	AL773535.2	0	0	0	0	0	0	0	0
ENSG00000257480	MRPL2P1	0.141761	0.348738	0.264823	0.429912	0.325519	0.318689	1.12171	0.665836
ENSG00000257482	ZNF727	0.0410873	0.0577588	0.0146197	0.0155347	0.0333277	0.0335882	3.98425e-08	0.00668294
ENSG00000257485	CR812479.2	0	0	0	0	0	0	0	0
ENSG00000257488	RP5-1057I20.2	0	0	0	0	0	0	0	0
ENSG00000257489	RP11-175P13.3	2.90731	3.57571	2.58002	2.51673	2.31051	2.66252	0.966781	1.58358
ENSG00000257493	RP11-536C10.20	0	0	0	0.0246912	0.0747826	0	0	0
ENSG00000257494	RP3-521E19.2	0	0	0	0	0	0	0	0
ENSG00000257495	RP11-641A6.2	0.000541236	0	0.000486817	0	0.000497126	0	0	0
ENSG00000257496	RP11-474P2.4	0	0	0	0	0	0	0	0
ENSG00000257497	RP11-585P4.5	0.829943	0.981007	1.19189	1.33426	2.41896	2.06487	0.1655	0.186403
ENSG00000257499	RP11-571M6.8	0.103385	0.184567	0.170881	0.227643	0.186399	0.140813	0.360148	0.338155
ENSG00000257500	RP11-1020M18.10	0	0	0	0	0	0	0	0
ENSG00000257501	RP11-1016B18.1	0	0	0	0.0858872	0	0	0.0897183	0
ENSG00000257502	BX248406.1	0	0	0	0	0	0	0	0
ENSG00000257503	CYB5AP5	0	0	0	0	0	0	0	0
ENSG00000257504	RP11-536C10.7	0	0	0	0	0	0	0	0
ENSG00000257506	RP11-231C14.5	0	0.0762353	0.0578912	0.0258445	0	0	0.03645	0.0311901
ENSG00000257507	RP11-956E11.1	0.230936	0	0	0.0933798	0	0	0	0.103303
ENSG00000257509	RP11-762I7.4	0.233655	0.348365	0.0646653	0.0629861	0.28615	0.291819	0	0
ENSG00000257510	RP11-609L23.1	0	0	0	0	0	0	0	0
ENSG00000257511	RP11-278C7.1	28.9648	30.2953	32.5462	29.6095	31.7986	26.7608	13.629	23.229
ENSG00000257512	RP11-486A14.1	75.9277	85.1569	62.6463	47.5056	142.836	64.9517	92.1547	73.4241
ENSG00000257513	NPIPB1P	1.32271	1.49132	0.959698	0.916534	1.22751	1.18323	0.470297	0.612262
ENSG00000257514	RP11-755O11.2	0	0	0	0	0	0	0	0
ENSG00000257515	RP11-498M15.1	0	0	0	0	0	0	0	0
ENSG00000257516	CR354443.2	0	0	0	0	0	0	0	0
ENSG00000257517	RP4-601P9.1	0	0	0	0	0	0	0	0
ENSG00000257519	RP11-116D17.2	0	0	0	0	0	0	0	0
ENSG00000257520	RP11-896J10.3	0	0	0.0230733	0	5.03054e-28	0	4.76372e-13	4.08711e-16
ENSG00000257522	RP11-562L8.1	0	0	0	0	0	0	0	0
ENSG00000257523	CTD-2384A14.2	0	0	0	0	0	0	0	0
ENSG00000257524	RP11-203J24.9	6.08443e-52	0.985265	0.239544	6.05347e-45	0.231682	0.242153	1.85051	1.56283
ENSG00000257526	RP11-20E24.1	0	0	2.83711	2.07258	1.17698	1.28032	1.09616	1.52855
ENSG00000257527	MIR3179-3	0.410711	0.489874	0.712997	0.422729	0.308649	0.391706	0.702663	0.868495
ENSG00000257528	KRT8P19	0.0346408	0.0525678	0.0545378	0.0474317	0.174066	0.0885764	0.116467	0.0908154
ENSG00000257529	RPL36A-HNRNPH2	2.41825e-05	0.000590684	0.000404193	2.86468	0.00257848	2.2211	9.71725e-05	0.9553
ENSG00000257530	RP11-843B15.2	0	0	0	0	0	0.186617	0	0
ENSG00000257531	RP3-405J10.2	0	0.14994	0	0	0	0	0	0
ENSG00000257534	RP11-834C11.10	0.50666	0.164814	0	0.074498	0.0423062	0.0345154	0.197004	0.0412074
ENSG00000257535	CR759890.2	0	0	0	0	0	0	0	0
ENSG00000257536	AL845509.1	0	0	0	0	0	0	0	0
ENSG00000257537	AC139677.3	0	0	0	0	0	0	0	0
ENSG00000257538	AL935026.1	0	0	0	0	0	0	0	0
ENSG00000257539	HSPA8P14	1.0966	1.29144	0.869927	0.773703	1.16237	1.30826	0.551996	0.435635
ENSG00000257541	RP11-58A17.4	0	0	0	0	0	0	0	0
ENSG00000257542	OR7E47P	0.187813	0.358875	0.502153	0.508366	0.336839	0.13845	0.405716	0.328283
ENSG00000257543	RP11-321F8.4	0	0	0	0	0	0	0	0.129015
ENSG00000257544	CR847849.1	0	0	0	0	0	0	0	0
ENSG00000257545	RP11-144F15.1	0	0	0	0	0	0	0	0.0618875
ENSG00000257548	RP11-797M17.1	0	0	0	0	0	0	0	0
ENSG00000257549	AL662822.7	0	0	0	0	0	0	0	0
ENSG00000257550	RP11-793H13.3	0.0363422	0.0216735	0.0201158	0	0.0222536	0.0181555	0.0103627	0.0108378
ENSG00000257551	HLA-AS1	0	0	0	0.0570315	0	0	0	0
ENSG00000257553	RP11-603J24.17	0.879723	1.47556	5.20412	2.44557	1.11104	1.48326	2.44574	0.590279
ENSG00000257554	CR751550.1	0	0	0	0	0	0	0	0
ENSG00000257556	RP11-44N21.1	1.75857	4.29774	5.35063	7.14717	5.07686	3.96384	11.7061	10.9035
ENSG00000257557	RP11-84G21.1	0.359883	0.229955	0.149399	0.14552	0.0708327	0.192629	0.0439789	0.206979
ENSG00000257558	RP11-536C10.15	0	0	0	0	0	0	0	0
ENSG00000257559	CR382280.3	0	0	0	0	0	0	0	0
ENSG00000257560	BX247900.2	0	0	0	0	0	0	0	0
ENSG00000257561	AC138688.3	0	0	0	0	0	0	0	0
ENSG00000257562	AL671859.1	0	0	0	0	0	0	0	0
ENSG00000257563	MIR3180-3	0.0319815	0.0441535	0.0716935	0.0563555	0.0943094	0.0517152	0.0532756	0.0557183
ENSG00000257564	RP11-123M21.2	8.87859	8.972	7.48079	5.94801	7.45023	8.14815	2.58791	5.35429
ENSG00000257565	AC217770.1	0	0	0	0	0	0	0	0
ENSG00000257568	RP11-863H1.1	0.0393437	0	0	0	0	0	0	0
ENSG00000257569	GSTP1P1	0	0	0	0	0	0	0	0
ENSG00000257570	RP11-133N21.12	0	0	0	0	0	0	0	0
ENSG00000257571	CR933842.1	0	0	0	0	0	0	0	0
ENSG00000257572	RP11-478B9.2	0	0	0	0.0470625	0.026726	0.0545109	0	0
ENSG00000257573	RP11-496I2.5	2.54738	5.42334	7.55428	7.21231	6.45559	6.86969	6.60386	5.30299
ENSG00000257575	AL805934.1	0	0	0	0	0	0	0	0
ENSG00000257576	RP11-153M3.1	120.735	92.5023	90.6195	90.901	103.144	100.199	16.8543	36.1284
ENSG00000257578	AC074378.1	0	0	0	0	0	0	0	0
ENSG00000257579	RP11-128P10.1	0	0	0	0	0	0	0	0
ENSG00000257580	RP11-718L23.1	0.0625247	0	0	0	0	0	0	0
ENSG00000257582	RP11-129J12.2	0	0	0	0	0	0	0	0
ENSG00000257583	RP11-167N24.4	0	0	0	0	0	0	0	0
ENSG00000257585	LINC00609	0.0668067	0.0597626	0	0.054027	0	0	0	0.0597683
ENSG00000257586	RP11-554L12.3	0	0	0	0	0	0	0	0
ENSG00000257587	RP11-711C17.1	0	0	0	0	0	0	0	0
ENSG00000257588	RP11-469H8.6	0.0306444	0.0822397	0	0.0527756	0.0844421	0.0978113	0.288027	0
ENSG00000257589	AL805913.1	0	0	0	0	0	0	0	0
ENSG00000257590	CR759772.2	0	0	0	0	0	0	0	0
ENSG00000257591	ZNF625	0.00862286	0	0	0	5.05614e-159	0	2.98416e-109	6.08587e-220
ENSG00000257593	CR759793.1	0	0	0	0	0	0	0	0
ENSG00000257594	GALNT4	2.8952	1.99884	1.00718	1.52831	0.000813432	1.58454	0.321139	1.07953
ENSG00000257595	RP3-473L9.4	0	0	0	0	0	0	0	0
ENSG00000257596	RP11-968A15.2	0.0477062	0	0	0	0	0.0714979	0	0
ENSG00000257599	OVCH1-AS1	0	0	0.0092402	0	0.0306665	0.00833977	0.00952025	0
ENSG00000257600	CR388219.1	0	0	0	0	0	0	0	0
ENSG00000257601	CR759784.2	0	0	0	0	0	0	0	0
ENSG00000257602	BX927220.4	0	0	0	0	0	0	0	0
ENSG00000257603	RP11-100F15.1	0	0	0	0	0	0	0	0
ENSG00000257604	RP11-359M6.2	0.855463	1.04354	0.387415	0.75471	0	1.04899	0	0.417455
ENSG00000257605	RP11-680A11.5	0.0877312	0.597723	0.696028	0.391984	0.313778	0.712537	1.7511	0.911732
ENSG00000257607	RP11-449P15.1	0.130673	0.116895	0.030998	0.0301931	0.0857308	0.083932	0.0638747	0.0501025
ENSG00000257608	GRAMD4P3	0.00400924	0.00269729	0	0	0	0	0	0
ENSG00000257609	RP11-275O18.1	0	0	0	0	0	0	0	0
ENSG00000257611	RP11-185N2.1	0.403637	0.315307	0.127442	0.119535	0.255863	0.191705	0.0389048	0.0101722
ENSG00000257612	RP11-384J4.1	0	0	0	0	0	0	0	0
ENSG00000257613	RP11-320P7.1	0.119174	0.159912	0.0494728	0.0481882	0.328383	0.0446517	0	0.159927
ENSG00000257614	RP11-116N8.2	0	0	0.0121847	0	0.00673981	0.00549866	0.0132514	0.00656476
ENSG00000257615	AC139677.4	0	0	0	0	0	0	0	0
ENSG00000257616	RP11-641A6.5	5.75981	6.19516	6.71448	6.64096	6.16836	6.26826	7.67421	6.1856
ENSG00000257618	BX000357.1	0	0	0	0	0	0	0	0
ENSG00000257621	RP11-349A22.5	34.8255	33.9865	19.9358	22.1081	20.5758	19.3471	10.8259	15.1102
