ENSEMBL_ID	Gene_ID	P7469_501	P7469_502	P7469_503	P7469_504	P7469_505	P7469_506	P7469_507	P7469_508
ENSG00000270698	RP11-568J23.7	0	0	0	0	0	0	0	0
ENSG00000270699	RP11-292K15.1	0	0	0	0	0	0	0	0
ENSG00000270701	RP11-876F14.2	0	0	0	0	0	0	0	0
ENSG00000270702	RP11-107F6.4	5	18	29	19	17	19	11	16
ENSG00000270703	IGHV6-1	0	0	0	0	0	0	0	0
ENSG00000270704	SNORD64	0	0	0	0	0	0	0	0
ENSG00000270705	RP11-736N17.9	0	0	0	0	0	0	0	0
ENSG00000270706	CTD-2301A4.5	97	224	425	462	359	485	469	326
ENSG00000270707	ELK2BP	0	0	0	0	0	0	0	0
ENSG00000270708	RP11-568G11.5	0	0	0	0	0	0	0	0
ENSG00000270709	GS1-115M3.4	0	0	0	0	0	0	0	0
ENSG00000270710	RP11-293G6__B.8	0	0	0	0	0	0	0	0
ENSG00000270711	RP11-46A10.8	0	0	0	0	0	0	0	0
ENSG00000270712	RP11-378I6.2	0	0	0	0	0	0	0	0
ENSG00000270713	RP11-506K19.2	0	0	0	0	0	0	0	0
ENSG00000270714	MINOS1P2	153	208	227	277	215	286	116	128
ENSG00000270715	IGHEP1	0	0	0	0	0	0	0	0
ENSG00000270716	CTC-260E6.11	0	0	0	0	0	0	0	0
ENSG00000270717	IGHVII-74-1	0	0	0	0	0	0	0	0
ENSG00000270718	RP11-421H10.2	0	0	0	0	0	0	0	0
ENSG00000270719	RP11-134N8.2	0	0	0	0	0	0	0	0
ENSG00000270720	RP11-84C13.2	3	4	0	2	0	0	0	1
ENSG00000270722	RNVU1-7	0	0	0	0	0	0	0	0
ENSG00000270723	RP11-401N16.1	0	0	0	0	0	0	0	0
ENSG00000270724	IGHV3-73	0	0	0	0	0	0	0	0
ENSG00000270725	RP11-383H17.4	0	0	0	0	0	0	0	0
ENSG00000270726	AJ271736.10	0	0	0	0	0	0	0	0
ENSG00000270727	RP11-51E20.1	0	0	0	0	0	0	0	0
ENSG00000270728	RP4-657E11.10	0	0	0	0	0	0	1	1
ENSG00000270729	RP4-669B10.6	0	0	0	0	0	0	0	0
ENSG00000270733	RP11-231P20.5	0	0	0	0	0	0	0	0
ENSG00000270734	RP11-719K4.7	0	0	0	0	0	0	0	0
ENSG00000270736	RP6-166C19.19	0	0	0	0	0	0	0	0
ENSG00000270737	ELK2AP	0	0	0	0	0	0	0	0
ENSG00000270738	PFN1P4	0	0	0	0	0	0	0	0
ENSG00000270739	RP11-608O8.2	0	0	0	0	0	0	0	0
ENSG00000270741	RP11-565F4.1	0	0	0	0	0	0	0	0
ENSG00000270742	RP4-802A10.1	0	0	0	0	0	0	0	0
ENSG00000270745	RP13-324D24.1	0	0	0	0	0	0	0	0
ENSG00000270746	RP4-725K1.1	0	0	0	0	0	0	0	0
ENSG00000270747	RP11-344N17.15	0	0	0	0	0	0	0	0
ENSG00000270748	IGKV2OR2-1	0	0	0	0	0	0	0	0
ENSG00000270749	RP11-368M16.10	0	0	0	0	0	0	0	0
ENSG00000270750	RP11-461L13.3	3	0	2	0	0	0	0	0
ENSG00000270751	RP11-461L13.2	0	0	0	0	0	0	0	0
ENSG00000270752	AC246787.1	0	0	0	0	0	0	0	0
ENSG00000270753	RP11-693I21.1	0	0	0	0	0	0	0	0
ENSG00000270754	NEK4P3	0	0	0	0	0	0	0	0
ENSG00000270755	RP11-138E2.1	0	0	0	0	1	0	0	2
ENSG00000270756	LILRB1	0	0	0	0	0	0	0	0
ENSG00000270757	HSPE1-MOB4	0	0	0	0	0	0	0	0
ENSG00000270758	AC239859.1	0	0	0	0	0	0	0	0
ENSG00000270759	CTD-2324A24.2	0	0	0	0	0	0	0	0
ENSG00000270760	AD001527.7	0	0	0	0	0	0	0	0
ENSG00000270761	RP11-385F7.1	3	5	9	11	6	11	9	4
ENSG00000270762	FXYD6P1	0	0	0	0	0	0	0	0
ENSG00000270763	RP11-122G11.1	0	0	0	0	0	0	0	0
ENSG00000270764	CTB-152G17.5	0	0	0	0	0	0	0	0
ENSG00000270765	GAS2L2	0	0	0	0	0	0	0	0
ENSG00000270766	RP11-627K11.5	0	0	0	0	0	0	0	0
ENSG00000270767	RP11-733D4.2	0	0	0	0	0	0	0	0
ENSG00000270771	RP6-166C19.12	0	0	0	0	0	0	0	0
ENSG00000270772	RP11-332H21.2	0	0	0	0	0	0	0	0
ENSG00000270773	RP13-685P2.7	0	1	0	0	2	2	0	1
ENSG00000270774	IGHV3-20	0	0	0	0	0	0	0	0
ENSG00000270775	AP000436.4	0	0	0	0	0	0	0	1
ENSG00000270776	RP11-17G11.1	0	0	0	0	0	0	0	0
ENSG00000270777	RP11-103J8.2	0	0	0	0	0	0	0	0
ENSG00000270778	BUB1P1	0	0	0	0	0	0	0	0
ENSG00000270779	CTD-2026D23.1	0	0	0	0	0	0	0	0
ENSG00000270780	RP4-590F24.1	0	0	0	0	0	0	0	0
ENSG00000270781	RP11-501C14.9	3	1	3	2	1	3	3	1
ENSG00000270782	RP11-500K19.2	0	0	0	0	0	0	0	0
ENSG00000270783	IGHD3OR15-3A	0	0	0	0	0	0	0	0
ENSG00000270784	CRIP1	0	0	0	0	0	0	0	0
ENSG00000270785	AC010518.3	0	0	0	0	0	0	0	0
ENSG00000270786	IGHV3-49	0	0	0	0	0	0	0	0
ENSG00000270787	KIR2DL3	0	0	0	0	0	0	0	0
ENSG00000270788	PDLIM1P1	7	12	19	21	24	35	26	9
ENSG00000270789	RP11-632K20.8	0	0	0	0	0	0	0	0
ENSG00000270790	CTC-360J11.6	0	0	0	0	0	0	0	0
ENSG00000270791	DPRXP6	0	0	0	0	0	0	0	0
ENSG00000270792	RP11-103J8.1	2	0	0	2	0	1	1	1
ENSG00000270793	RP11-23O13.1	0	0	0	0	0	0	0	0
ENSG00000270794	GS1-383H3.6	0	0	0	0	0	0	0	0
ENSG00000270796	IGHD3-16	0	0	0	0	0	0	0	0
ENSG00000270797	RP5-1173I20.1	0	0	0	0	0	0	0	0
ENSG00000270798	RP11-416H1.1	0	0	0	2	0	0	0	0
ENSG00000270799	RP11-451F14.1	0	0	0	0	0	0	0	0
ENSG00000270800	RPS10-NUDT3	0	0	0	0	0	0	0	0
ENSG00000270802	AC005776.1	3	0	1	0	1	0	0	1
ENSG00000270803	CTD-2522E6.4	0	0	0	0	0	0	0	0
ENSG00000270804	CTD-2583A14.11	73	79	54	55	46	53	49	61
ENSG00000270805	IGHD4-23	0	0	0	0	0	0	0	0
ENSG00000270806	C17orf50	0	0	0	0	0	0	0	0
ENSG00000270807	RP13-359K18.1	0	0	0	0	0	0	0	0
ENSG00000270808	RP11-574K11.27	0	0	0	0	0	1	0	1
ENSG00000270809	CHCHD2P11	0	0	0	0	0	0	0	0
ENSG00000270810	RP11-274B21.8	3	3	0	0	0	5	2	5
ENSG00000270811	RP11-393K12.4	0	0	0	0	0	0	0	0
ENSG00000270812	CTA-326K9.1	0	5	0	0	0	0	0	0
ENSG00000270813	NANOGNBP3	6	8	6	2	2	10	0	0
ENSG00000270814	TMEM261P1	0	0	0	0	0	0	0	0
ENSG00000270815	RP11-56O18.1	0	0	0	0	0	0	0	0
ENSG00000270816	AC244452.1	0	0	0	0	0	0	0	0
ENSG00000270818	RP11-498M14.1	0	0	0	0	0	0	0	0
ENSG00000270819	IGHV7-27	0	0	0	0	0	0	0	0
ENSG00000270820	RP11-355B11.2	16	20	4	15	6	22	18	18
ENSG00000270822	RP11-730B22.1	0	0	0	0	0	0	0	0
ENSG00000270823	hsa-mir-335	0	0	0	1	0	0	1	0
ENSG00000270824	IGHD5OR15-5B	0	0	0	0	0	0	0	0
ENSG00000270825	AC012314.3	0	0	0	0	0	0	0	0
ENSG00000270826	RP1-60G11.1	0	0	0	0	0	0	0	0
ENSG00000270827	HIST2H3C	0	0	0	0	0	0	0	0
ENSG00000270828	RP3-466P17.2	0	0	0	0	0	0	0	0
ENSG00000270829	AC015849.12	0	0	0	0	0	0	0	0
ENSG00000270830	RP11-317O24.3	0	0	0	0	0	0	0	0
ENSG00000270831	NF1P1	0	0	0	10	0	0	0	1
ENSG00000270832	RP1-168P16.3	0	0	0	0	0	0	0	0
ENSG00000270834	RNVU1-10	0	0	0	0	0	0	0	0
ENSG00000270835	AP001425.14	0	0	0	0	0	0	0	0
ENSG00000270836	EPS8L1	0	0	0	0	0	0	0	0
ENSG00000270837	HNRNPDLP4	0	0	0	0	0	0	0	0
ENSG00000270838	RP5-1004I9.2	0	0	0	0	0	0	0	0
ENSG00000270839	CTC-571O20.1	0	0	0	0	0	0	0	0
ENSG00000270840	RNVU1-6	0	0	0	0	0	0	0	0
ENSG00000270841	IGHV3-57	0	0	0	0	0	0	0	0
ENSG00000270842	RP11-57B24.2	0	0	0	0	0	0	0	0
ENSG00000270844	hsa-mir-4538	0	0	0	0	0	0	0	0
ENSG00000270846	RP11-674I16.1	0	0	0	0	0	0	0	0
ENSG00000270848	AC245052.1	0	0	0	0	0	0	0	0
ENSG00000270849	CHCHD2P3	0	0	0	0	0	0	0	0
ENSG00000270850	RP11-395N6.4	0	0	0	0	0	0	0	0
ENSG00000270851	AF146191.8	0	0	0	0	0	0	0	0
ENSG00000270852	RP11-355I22.8	0	0	0	0	0	0	0	0
ENSG00000270855	RP11-863N1.4	0	0	0	0	0	0	0	0
ENSG00000270856	RP11-429G17.2	0	0	0	0	0	0	0	0
ENSG00000270857	RP11-757G14.3	12	8	11	8	6	8	6	8
ENSG00000270858	VDAC1P5	5	2	0	4	2	9	2	3
ENSG00000270859	RP11-435I3.1	0	0	0	0	0	0	0	0
ENSG00000270860	RNVU1-17	0	0	0	0	0	0	0	0
ENSG00000270861	KB-1589B1.4	0	0	0	0	1	0	0	0
ENSG00000270863	RP11-434C1.3	14	24	26	40	21	32	18	28
ENSG00000270864	IGHV3OR16-6	0	0	0	0	0	0	0	0
ENSG00000270865	KB-1836B5.3	0	0	0	0	0	0	0	0
ENSG00000270866	RP11-706J10.2	0	0	0	0	0	0	0	0
ENSG00000270867	AC243772.1	0	0	0	0	0	0	0	0
ENSG00000270868	RP11-864G5.7	0	0	0	0	0	0	0	0
ENSG00000270869	RP11-2E11.9	0	0	0	0	0	0	0	0
ENSG00000270870	GS1-531I17.2	2	1	1	0	0	1	5	0
ENSG00000270871	AC015849.19	0	0	0	0	0	0	0	0
ENSG00000270872	SRGAP2D	0	0	0	0	0	0	0	0
ENSG00000270873	IGHVIII-13-1	0	0	0	0	0	0	0	0
ENSG00000270874	RP11-420K10.1	19	19	13	23	19	14	1	1
ENSG00000270876	CTC-523E23.8	0	1	1	1	1	2	0	2
ENSG00000270877	IGHVIII-5-2	0	0	0	0	0	0	0	0
ENSG00000270878	CTD-2302E22.5	5	22	25	20	10	22	27	20
ENSG00000270879	RP11-210K20.4	0	0	0	0	0	0	0	0
ENSG00000270880	RP11-255E6.5	0	0	0	0	0	1	0	0
ENSG00000270881	IGHV3-66	0	0	0	0	0	0	0	0
ENSG00000270882	HIST1H4A	0	0	0	0	0	0	0	0
ENSG00000270883	RP11-461L13.5	0	0	0	1	0	1	0	0
ENSG00000270884	NLRP7	0	0	0	0	0	0	0	0
ENSG00000270885	RASL10B	0	0	0	0	0	0	0	0
ENSG00000270886	GP6	0	0	0	0	0	0	0	0
ENSG00000270888	IGHD2-15	0	0	0	0	0	0	0	0
ENSG00000270889	RP11-609L3.1	5	15	18	26	24	24	43	12
ENSG00000270890	RP3-468K18.6	11	12	14	15	10	19	3	1
ENSG00000270891	RP11-499P1.1	0	0	0	0	0	0	0	0
ENSG00000270892	AC006077.4	0	0	0	0	0	0	0	0
ENSG00000270893	RP11-311B14.1	0	0	0	0	0	0	0	0
ENSG00000270894	AC015849.13	0	0	0	0	0	0	0	0
ENSG00000270895	IGHG2	0	0	0	0	0	0	0	0
ENSG00000270896	XXbac-BPG170G13.31	0	0	0	0	0	0	0	0
ENSG00000270897	RP11-179A10.3	0	0	0	0	0	0	0	0
ENSG00000270898	ASB3	3	2	1	4	5	1	0	3
ENSG00000270899	IGHD3-9	0	0	0	0	0	0	0	0
ENSG00000270900	NUDT19P4	0	0	0	0	0	0	0	0
ENSG00000270901	RP11-592P9.1	0	0	0	0	0	0	0	0
ENSG00000270902	RP11-338O1.3	0	0	0	0	0	0	0	0
ENSG00000270903	HNRNPA3P9	0	0	0	0	0	0	0	0
ENSG00000270904	CTC-224D3.1	0	0	0	0	0	0	0	0
ENSG00000270906	RP11-475J5.6	1	1	0	1	1	3	0	2
ENSG00000270908	AC098789.1	0	0	0	0	0	0	0	0
ENSG00000270909	RP11-24B13.2	0	0	0	0	0	0	0	0
ENSG00000270911	RP11-272L13.4	0	0	0	0	0	0	0	0
ENSG00000270912	RPS28P1	0	0	0	0	0	0	0	0
ENSG00000270913	PPIAL4D	0	0	0	0	0	0	0	0
ENSG00000270914	RP5-1077B9.5	2	0	0	2	0	3	0	2
ENSG00000270915	RP11-27M5.1	0	0	0	0	0	0	0	0
ENSG00000270916	RP4-741O10.1	16	10	18	29	14	30	37	34
ENSG00000270917	RP11-27I1.6	6	4	8	11	0	2	0	2
ENSG00000270919	RP11-379K22.3	0	0	1	0	0	2	0	0
ENSG00000270920	CTA-277P6.1	0	0	0	0	0	0	0	0
ENSG00000270921	CICP23	0	0	0	0	0	0	0	0
ENSG00000270923	TAS2R6	8	13	2	7	9	8	0	5
ENSG00000270924	RP11-812E19.13	0	0	0	0	0	0	0	0
ENSG00000270925	IGHV3-22	0	0	0	0	0	0	0	0
ENSG00000270926	RP11-551L14.7	0	0	0	0	0	0	0	0
ENSG00000270927	RP11-179G8.1	0	0	0	0	0	0	0	0
ENSG00000270928	GAGE12F	0	0	0	0	0	0	0	0
ENSG00000270929	SRD5A3P1	1	0	0	0	0	1	1	3
ENSG00000270930	GRAMD4P8	0	0	0	0	0	0	0	0
ENSG00000270931	CRIP2	0	0	0	0	0	0	0	0
ENSG00000270932	RP11-138A9.1	0	0	0	0	0	0	0	0
ENSG00000270933	CTD-2227E11.1	51	42	29	23	33	28	31	48
ENSG00000270934	RP11-346C16.6	0	0	0	0	0	0	0	0
ENSG00000270935	XXbac-BPGBPG24O18.1	2	11	7	8	12	8	3	5
ENSG00000270936	RP5-879K22.1	0	0	0	0	0	0	0	0
ENSG00000270937	RP5-856G1.1	32	44	23	37	28	44	47	39
ENSG00000270938	RAP2CP1	0	0	0	0	0	0	0	0
ENSG00000270939	IGHV3-50	0	0	0	0	0	0	0	0
ENSG00000270940	IGHJ1P	0	0	0	0	0	0	0	0
ENSG00000270941	RP5-966M1.5	0	0	0	0	0	0	0	0
ENSG00000270942	AC245052.2	0	0	0	0	0	0	0	0
ENSG00000270943	AL928654.2	0	0	0	0	0	0	0	0
ENSG00000270944	AL928742.12	0	0	0	0	0	0	0	0
ENSG00000270945	HSPE1P7	29	25	27	45	32	30	13	10
ENSG00000270946	AC240441.1	0	0	0	0	0	0	0	0
ENSG00000270947	AC025811.3	0	0	0	0	0	0	0	0
ENSG00000270948	RP11-460N20.7	0	0	0	0	2	0	0	0
ENSG00000270949	RP11-288H12.4	93	111	100	111	97	156	110	139
ENSG00000270950	XXbac-BPG170G13.31	0	0	0	0	0	0	0	0
ENSG00000270951	RP1-309F20.4	0	1	1	8	1	9	1	4
ENSG00000270952	AC246787.2	0	0	0	0	0	0	0	0
ENSG00000270953	RP11-2E11.9	6	20	9	18	16	8	1	4
ENSG00000270954	RP11-174B4.2	0	0	0	0	1	0	0	1
ENSG00000270955	RP11-261B23.2	0	0	0	0	0	0	0	0
ENSG00000270956	RP11-65L3.4	29	12	17	21	14	5	11	9
ENSG00000270957	RP11-1324A7.2	0	0	0	0	0	0	1	0
ENSG00000270958	IGHV7-34-1	0	0	0	0	0	0	0	0
ENSG00000270959	LPP-AS2	35	59	46	57	47	63	33	54
ENSG00000270960	RP11-366M4.18	0	0	0	0	0	0	0	0
ENSG00000270961	IGHD5OR15-5A	0	0	0	0	0	0	0	0
ENSG00000270962	RP11-403I13.10	0	0	0	0	0	0	0	0
ENSG00000270963	IGHD6-25	0	0	0	0	0	0	0	0
ENSG00000270964	RP11-502I4.3	12	16	12	16	10	23	20	13
ENSG00000270965	RP11-169K19.1	0	0	0	0	0	0	0	0
ENSG00000270966	RP11-62H7.3	60	42	71	80	64	75	60	46
ENSG00000270967	AL122127.25	0	0	0	0	0	0	0	0
ENSG00000270969	CTD-2355J17.2	0	0	0	0	0	0	0	0
ENSG00000270971	REXO1L8P	0	0	0	0	0	0	0	0
ENSG00000270972	RP11-326C3.15	0	0	0	0	0	0	1	1
ENSG00000270973	RP11-324L3.5	0	0	0	0	0	0	0	0
ENSG00000270975	RP11-723P16.3	518	361	421	418	415	542	109	198
ENSG00000270976	RP11-110F24.1	0	0	0	0	0	0	0	0
ENSG00000270977	AC015849.16	0	0	0	0	0	0	0	0
ENSG00000270978	RP11-54C4.2	0	0	1	3	1	1	0	1
ENSG00000270979	RP11-403I13.10	0	0	0	0	0	0	0	0
ENSG00000270980	RP11-626A5.2	0	0	0	0	0	0	0	0
ENSG00000270981	RP11-550I24.3	0	0	0	0	0	0	0	0
ENSG00000270982	RP11-490D19.11	0	0	0	0	0	0	0	0
ENSG00000270983	RP11-137J7.3	321	367	397	305	473	434	125	219
ENSG00000270984	GS1-115M3.4	0	0	0	0	0	0	0	0
ENSG00000270985	AC245884.3	0	0	0	0	0	0	0	0
ENSG00000270986	RP11-123C21.2	0	0	0	0	0	0	0	0
ENSG00000270987	RP3-467N11.2	81	79	132	108	84	126	123	97
ENSG00000270988	RP11-439C15.5	0	0	0	0	0	0	0	0
ENSG00000270989	RP11-844P9.4	0	0	0	0	0	0	0	0
ENSG00000270990	RP11-632K21.6	0	0	0	0	0	0	0	0
ENSG00000270992	RP11-190G13.4	0	1	0	0	0	0	0	1
ENSG00000270993	RP11-1112G13.3	0	0	0	0	0	0	3	0
ENSG00000270994	RP11-293B7.1	0	0	0	0	0	0	0	0
ENSG00000270995	RP11-29B11.5	0	0	0	0	0	0	0	0
ENSG00000270996	RP11-342K6.4	2	2	0	3	13	6	3	4
ENSG00000270997	RP11-703P11.1	0	0	0	0	0	0	0	0
ENSG00000270998	RDH13	0	0	0	0	0	0	0	0
ENSG00000270999	CH17-132F21.1	0	0	0	0	0	0	1	0
ENSG00000271000	NCR1	0	0	0	0	0	0	0	0
ENSG00000271001	AC243756.1	0	0	0	0	0	0	0	0
ENSG00000271002	RP11-599B13.8	0	1	4	0	0	4	0	2
ENSG00000271003	RP11-440D17.1	0	0	0	0	0	0	0	0
ENSG00000271004	AB019438.66	0	0	0	0	0	0	0	0
ENSG00000271005	RP11-159L8.2	0	0	0	0	0	0	0	0
ENSG00000271007	CTC-550B14.8	0	0	0	0	0	0	0	0
ENSG00000271008	IGHJ6	0	0	0	0	0	0	0	0
ENSG00000271009	RP11-346C20.3	23	17	8	7	6	9	1	2
ENSG00000271010	CTC-539A10.7	0	0	0	0	0	0	0	0
ENSG00000271011	RP11-171I2.5	16	16	14	10	27	9	4	10
ENSG00000271012	MIR4752	0	0	0	0	0	0	0	0
ENSG00000271013	LRRC37A9P	0	0	0	0	0	0	0	0
ENSG00000271014	RP11-717A5.1	0	0	0	0	0	0	0	0
ENSG00000271015	IGKV2OR2-7	0	0	0	0	0	0	0	0
ENSG00000271016	NDUFA3	0	0	0	0	0	0	0	0
ENSG00000271018	RP11-60E8.2	0	1	0	0	0	2	0	0
ENSG00000271019	MBOAT7	0	0	0	0	0	0	0	0
ENSG00000271020	RP11-10C24.1	64	59	53	61	42	66	29	44
ENSG00000271021	RP5-878I13.2	0	0	1	4	1	0	0	2
ENSG00000271022	RP11-142I2.1	0	1	0	0	1	1	0	0
ENSG00000271023	IGHV4-34	0	0	0	0	0	0	0	0
ENSG00000271024	HSPE1P19	0	0	0	0	0	0	0	0
ENSG00000271025	RP11-708L7.9	0	0	0	0	0	0	0	0
ENSG00000271026	KATNBL1P1	0	0	0	0	0	0	0	0
ENSG00000271027	RP11-463M14.1	0	0	0	0	0	0	0	0
ENSG00000271028	RP11-111A24.2	0	0	0	0	0	0	0	0
ENSG00000271029	RP11-849F2.10	8	9	15	14	6	9	14	5
ENSG00000271030	AC008746.9	0	0	0	0	0	0	0	0
ENSG00000271031	IGHD3-3	0	0	0	0	0	0	0	0
ENSG00000271032	CTD-2527I21.14	0	0	0	0	0	0	0	0
ENSG00000271034	RP11-963H1.1	68	59	32	44	53	56	5	20
ENSG00000271035	CTD-2269E23.3	0	0	0	0	0	0	0	0
ENSG00000271036	CLPTM1LP1	0	0	0	0	0	0	0	0
ENSG00000271037	AC008746.10	0	0	0	0	0	0	0	0
ENSG00000271038	AC012314.20	0	0	0	0	0	0	0	0
ENSG00000271039	KIR3DL1	0	0	0	0	0	0	0	0
ENSG00000271040	RP5-933K21.3	1	1	1	1	1	3	3	3
ENSG00000271041	RP6-166C19.18	0	0	0	0	0	0	0	0
ENSG00000271042	RP3-364H10.1	2	6	2	3	4	3	1	0
ENSG00000271043	MTRNR2L2	28	30	28	38	30	35	11	17
ENSG00000271044	RP11-255M6.1	0	0	0	0	0	0	0	0
ENSG00000271045	RP11-1113N2.4	0	0	0	0	0	0	0	0
ENSG00000271046	RP11-138I18.2	0	0	0	0	0	0	0	0
ENSG00000271047	RP11-760D2.12	0	1	1	1	1	0	1	0
ENSG00000271048	CTD-2342N23.2	0	0	0	0	0	0	0	0
ENSG00000271049	CTD-2553L13.7	0	0	0	0	0	0	0	0
ENSG00000271050	IGHV3-30-2	0	0	0	0	0	0	0	0
ENSG00000271052	RP11-479I16.2	0	0	0	0	0	0	0	0
ENSG00000271053	RP11-97F8.1	0	0	0	0	0	0	0	0
ENSG00000271055	AL928742.3	0	0	0	0	0	0	0	0
ENSG00000271056	RP6-43L17.2	0	0	1	0	0	0	0	0
ENSG00000271057	RP11-747H12.7	0	0	0	0	0	0	0	0
ENSG00000271058	IGHV3-15	0	0	0	0	0	0	0	0
ENSG00000271059	RNU6-222P	0	0	0	0	0	0	0	0
ENSG00000271060	IGHV3-71	0	0	0	0	0	0	0	0
ENSG00000271062	IGHV2-5	0	0	0	0	0	0	0	0
ENSG00000271063	SNRPGP17	0	0	0	0	0	0	0	0
ENSG00000271064	RP11-792A8.3	0	0	0	0	0	0	0	0
ENSG00000271065	RP11-607P23.1	0	0	0	0	0	0	0	0
ENSG00000271067	CTB-61M7.2	0	0	0	0	0	0	0	0
ENSG00000271069	RP5-878I13.2	0	0	0	0	0	0	0	0
ENSG00000271070	RP11-465O11.2	0	0	0	0	0	0	0	0
ENSG00000271071	RP11-457M11.6	0	0	0	0	0	0	0	0
ENSG00000271072	RP11-1007O24.4	97	158	196	215	144	230	161	142
ENSG00000271073	RP11-258C19.7	0	0	0	0	0	0	0	0
ENSG00000271074	RP11-212J19.1	0	0	0	0	0	0	0	0
ENSG00000271075	RP11-589M4.4	0	0	0	0	0	0	0	0
ENSG00000271077	AC096553.5	0	0	0	0	0	0	0	0
ENSG00000271078	RP13-395E19.4	0	0	0	3	0	0	0	0
ENSG00000271079	CTAGE15	0	0	0	0	0	0	0	0
ENSG00000271080	IGHV1-58	0	0	0	0	0	0	0	0
ENSG00000271081	RP11-465K4.4	0	0	0	0	0	0	0	0
ENSG00000271082	IGHVII-67-1	0	0	0	0	0	0	0	0
ENSG00000271083	IGHV4-39	0	0	0	0	0	0	0	0
ENSG00000271086	NAMA	0	0	0	0	0	0	0	0
ENSG00000271087	AC246787.3	0	0	0	0	0	0	0	0
ENSG00000271088	RP11-497J7.4	0	0	0	0	0	0	0	0
ENSG00000271089	IGHV3-53	0	0	0	0	0	0	0	0
ENSG00000271090	AC012531.23	0	0	0	0	0	0	0	0
ENSG00000271091	RP2	0	0	0	0	0	0	0	0
ENSG00000271092	TMEM56-RWDD3	3	3	0	1	3	4	0	7
ENSG00000271093	IGLCOR22-2	0	0	0	0	0	0	0	0
ENSG00000271094	RP3-380C13.2	0	0	0	0	0	0	0	0
ENSG00000271095	AC003973.6	0	0	0	0	0	0	0	0
ENSG00000271096	SUMO2P14	0	0	0	0	0	0	0	0
ENSG00000271097	RP11-223J6.1	0	0	0	0	0	0	0	0
ENSG00000271098	RP5-1125K23.1	0	0	0	0	0	0	0	0
ENSG00000271099	RP11-809N15.3	0	0	0	0	0	0	0	0
ENSG00000271100	RP11-697H9.5	1	0	0	0	5	1	0	0
ENSG00000271101	RP11-1003J3.1	0	0	0	0	0	0	0	0
ENSG00000271103	AC008746.12	0	0	0	0	0	0	0	0
ENSG00000271104	MIR500A	0	0	0	0	0	0	0	0
ENSG00000271105	SCML2P2	1	0	0	0	1	0	0	1
ENSG00000271106	AC247036.1	0	0	0	0	0	0	0	0
ENSG00000271107	AC009892.10	0	0	0	0	0	0	0	0
ENSG00000271108	KATNBL1P5	0	0	0	0	0	0	0	0
ENSG00000271109	CTC-523E23.11	18	9	11	13	13	14	37	24
ENSG00000271111	RP11-409K15.1	0	0	0	0	0	0	0	0
ENSG00000271112	RP11-666A1.7	0	0	0	0	0	0	0	0
ENSG00000271113	RP11-159H10.4	2	7	1	0	1	1	1	1
ENSG00000271114	RP11-453D21.1	0	0	0	0	0	0	0	0
ENSG00000271115	RP11-443I9.1	0	0	0	0	0	0	0	0
ENSG00000271116	LAIR2	0	0	0	0	0	0	0	0
ENSG00000271117	RP11-377H23.1	0	0	0	0	0	0	0	0
ENSG00000271118	RP11-175E9.2	0	0	0	0	0	0	0	0
ENSG00000271119	CTD-2012J19.3	4	3	3	2	0	2	2	3
ENSG00000271121	AC243756.2	0	0	0	0	0	0	0	0
ENSG00000271122	RP11-379H18.1	135	168	120	151	97	144	92	166
ENSG00000271123	TCEB1P5	0	0	0	0	0	0	0	0
ENSG00000271124	KIR3DL3	0	0	0	0	0	0	0	0
ENSG00000271125	CTB-83J4.1	0	0	0	0	0	0	0	0
ENSG00000271126	AC008984.7	0	0	0	0	0	0	0	0
ENSG00000271127	LL22NC03-N64E9.1	10	16	5	8	15	8	6	3
ENSG00000271128	CTB-113I20.1	0	0	1	0	0	0	0	0
ENSG00000271129	RP11-123C5.5	0	0	0	0	0	0	0	0
ENSG00000271130	IGHV3OR16-8	0	0	0	0	0	0	0	0
ENSG00000271131	RP11-33A14.3	2	1	0	1	1	1	0	0
ENSG00000271132	RP1-241P17.7	0	0	0	0	0	0	0	0
ENSG00000271133	CTA-293F17.1	27	23	27	38	39	29	15	29
ENSG00000271134	RP11-416L21.2	19	20	31	39	25	35	78	73
ENSG00000271135	AC012314.8	0	0	0	0	0	0	0	0
ENSG00000271136	RP11-320J16.1	0	0	0	0	0	0	0	0
ENSG00000271137	RP5-966M1.4	6	4	1	5	5	5	6	16
ENSG00000271138	IGLVIVOR22-1	3	7	0	0	1	2	0	0
ENSG00000271139	CTB-61M7.1	0	0	0	0	0	0	0	0
ENSG00000271140	PRR20FP	0	0	0	0	0	0	0	0
ENSG00000271141	RP11-171I2.4	85	95	31	52	45	41	3	11
ENSG00000271142	YWHAQP7	0	1	1	2	0	2	0	0
ENSG00000271143	RP11-12L8.2	0	0	0	0	0	0	0	0
ENSG00000271144	IGHD2-8	0	0	0	0	0	0	0	0
ENSG00000271146	RP11-479F13.1	0	0	0	0	0	0	0	0
ENSG00000271147	RP4-769N13.6	303	284	275	256	256	364	116	233
ENSG00000271148	RP11-401N18.1	0	0	0	0	0	0	0	0
ENSG00000271149	CTC-457E21.10	0	0	0	0	0	0	0	0
ENSG00000271150	CTD-2571L23.9	0	0	1	1	0	0	0	0
ENSG00000271151	RP11-394I13.2	33	31	13	16	29	21	8	22
ENSG00000271153	ABC7-43041300I9.1	0	0	0	0	0	0	0	0
ENSG00000271154	RP6-166C19.23	0	0	0	0	0	0	0	0
